Filename,Labels,Category
0wYi8B9PXDY.mp3,"Beatboxing,Humming,Music",Musical Instruments
0wzsE67O5tE.mp3,"Music,Musical instrument,Ukulele,Plucked string instrument",Musical Instruments
0x82_HySIVU.mp3,"Bicycle,Music,Vehicle",Musical Instruments
0x9TnOQ5Nhw.mp3,"Bird,Bird vocalization, bird call, bird song,Coo,Pigeon, dove",Animal Sounds
0Xe2zCJNjvk.mp3,"Buzz,Speech",Human Sounds
0XeH2s-LzZE.mp3,"Music,Bouncing,Speech",Human Sounds
0XFFOBzJ3aw.mp3,"Wind instrument, woodwind instrument,Flute",Musical Instruments
0xGoUJpt6eQ.mp3,Stomach rumble,Miscellaneous
0xm_4yGhHjc.mp3,Squeal,Miscellaneous
0XSNrKgA94g.mp3,"Thunderstorm,Thunder",Environmental Sounds
0XTWdzBttaU.mp3,Sidetone,Miscellaneous
0XxinBtKouQ.mp3,"Banjo,Country,Music,Rock and roll,Bluegrass",Musical Instruments
0Ycad70UNwE.mp3,"Music,Speech,Synthetic singing",Human Sounds
0YIWrXgCjiM.mp3,"Music,Choir,Male singing,Child singing",Musical Instruments
0YI_WYJVv2M.mp3,"Sheep,Bleat",Animal Sounds
0ylr6p_m4p0.mp3,"Crunch,Speech,Inside, small room",Human Sounds
0YsC6M4GFoc.mp3,"Bang,Speech",Human Sounds
0yT6ihPVX54.mp3,"Music,Bang",Musical Instruments
0yTfnhm-Ny0.mp3,"Crack,Speech",Human Sounds
0YTieIiZNN4.mp3,"Gunshot, gunfire,Machine gun",Machine and Tool Sounds
0yxJzCQW5zI.mp3,Whispering,Human Sounds
0ZAfYE4bgs8.mp3,"Telephone bell ringing,Speech,Inside, small room",Human Sounds
0zDEut-yfis.mp3,Chop,Miscellaneous
0zgffMTkGtU.mp3,"Shout,Speech",Human Sounds
0ZN2HKsFg4A.mp3,"Music,Sonar,Speech,Outside, urban or manmade",Human Sounds
0zP9jebYSrk.mp3,"Sidetone,Speech",Human Sounds
0_1BfYtffzg.mp3,Crushing,Miscellaneous
0_8-g2rof7E.mp3,"Heart sounds, heartbeat",Miscellaneous
0_B2YnBAz3A.mp3,"Sneeze,Music,Speech",Human Sounds
0_FFqLukmHk.mp3,Sneeze,Miscellaneous
0_gci63CtFY.mp3,"Air horn, truck horn,Speech",Human Sounds
0_O6nVfnCH8.mp3,"Splash, splatter,Speech,Child speech, kid speaking",Human Sounds
0_XItMAYkwc.mp3,"Jazz,Music",Musical Instruments
1-TnkdEPXEw.mp3,Snoring,Miscellaneous
1-WyAvPxqDM.mp3,"Plop,Speech",Human Sounds
1-Y9kafYuqQ.mp3,"Music,Scratch",Musical Instruments
1-z7wzzstMs.mp3,Scrape,Miscellaneous
1009ux1xbkg.mp3,"Fire,Water",Environmental Sounds
10aBef0Ghkc.mp3,"Electric piano,Keyboard (musical),Piano",Musical Instruments
10aF24rMeu0.mp3,"Reversing beeps,Truck,Vehicle",Vehicle Sounds
10DM6WINIS8.mp3,Scissors,Miscellaneous
10eyuX_4Huo.mp3,"Beep, bleep",Animal Sounds
10hGfv89L3g.mp3,Car passing by,Vehicle Sounds
10lWpHyN0Ok.mp3,"Narration, monologue,Glass,Shatter,Speech",Human Sounds
10rH37YYvKU.mp3,"Rain,Thunderstorm,Thunder,Rain on surface",Environmental Sounds
10V4g8MXF-Y.mp3,Bang,Impact Sounds
10YXuv9Go0E.mp3,Skateboard,Miscellaneous
11FeId69WOk.mp3,"Music,Song,Soul music",Musical Instruments
11H3SAlnH8I.mp3,"Music,Speech,Inside, public space",Human Sounds
11iTkkMaUVo.mp3,"Goat,Sheep,Speech,Livestock, farm animals, working animals",Animal Sounds
11KWMKfalJo.mp3,"Run,Speech",Human Sounds
11q7KkNkLFg.mp3,Tubular bells,Miscellaneous
11ruZHgyTKM.mp3,"Fowl,Crowing, cock-a-doodle-doo,Chicken, rooster",Animal Sounds
126AbihZt28.mp3,"Horse,Clip-clop,Speech,Animal",Animal Sounds
12C-RCb6UFw.mp3,"Subway, metro, underground,Train wheels squealing",Vehicle Sounds
12nRM9_Q6so.mp3,"Music,Rumble,Speech",Human Sounds
12OSBJwogFc.mp3,"Music,Chink, clink,Speech",Human Sounds
12T-9dLEbY8.mp3,"Bird,Squawk,Duck",Animal Sounds
13jEiCXpPIE.mp3,Whir,Miscellaneous
13oklol49ZY.mp3,Clock,Miscellaneous
13wd8KvOt58.mp3,Jingle bell,Miscellaneous
14hTDUjCr_g.mp3,"Music,Reggae",Musical Instruments
14jcqHjMXcI.mp3,"Horse,Clip-clop,Animal",Animal Sounds
14vbVhCbKVc.mp3,"Drip,Speech",Human Sounds
14XML4NbS38.mp3,"Fowl,Crowing, cock-a-doodle-doo,Cluck,Chicken, rooster",Animal Sounds
154WG9Gv1I4.mp3,"Silence,Squeal,Inside, small room",Miscellaneous
15mRtNj-zAU.mp3,Heart murmur,Miscellaneous
15Mw2jyyHk0.mp3,"Bass guitar,Flamenco,Guitar,Acoustic guitar,Music,Musical instrument,Strum",Musical Instruments
16JM_ZgvQQ8.mp3,"Singing,Jingle (music)",Human Sounds
16TsDMjHzYU.mp3,"Music,Female singing",Musical Instruments
17AtKbQ7glU.mp3,"Foghorn,Music,Outside, urban or manmade",Musical Instruments
17CpJxlwzNg.mp3,Stream,Environmental Sounds
17L2VkXtcQ0.mp3,"Bird,Bird vocalization, bird call, bird song,Fowl,Crowing, cock-a-doodle-doo,Chicken, rooster",Animal Sounds
17tqXgvCN0E.mp3,"Chink, clink",Miscellaneous
17wA3UyGUX8.mp3,Tuning fork,Miscellaneous
17WW_p1N7BQ.mp3,"Cat,Domestic animals, pets,Meow,Caterwaul,Speech,Animal",Animal Sounds
18212B4yfLg.mp3,"Firecracker,Fireworks",Environmental Sounds
18aaA2efGng.mp3,"Bee, wasp, etc.,Insect,Fly, housefly",Animal Sounds
18avBmoYIrk.mp3,"Splinter,Wood",Miscellaneous
18HRNQyo9mg.mp3,"Cat,Domestic animals, pets,Meow,Caterwaul,Speech,Animal",Animal Sounds
18MCVaBd4Vc.mp3,"Wood block,Percussion",Miscellaneous
18mS4cLPOb8.mp3,"Humming,Music,Inside, large room or hall,Outside, rural or natural",Musical Instruments
18PLoJDIvIQ.mp3,Squawk,Miscellaneous
18r-Vtspi8g.mp3,"Splash, splatter",Miscellaneous
19knOj43yZE.mp3,"Bee, wasp, etc.,Hammer,Insect,Fly, housefly",Animal Sounds
19_c58yNYVw.mp3,Thunder,Environmental Sounds
1a-ODBWMUAE.mp3,Waterfall,Environmental Sounds
1A4faLHDx_U.mp3,Silence,Miscellaneous
1ACn3u5UnBw.mp3,"Music,Male singing",Musical Instruments
1aigfM5Tmqk.mp3,Yodeling,Miscellaneous
1Aokrz07aSA.mp3,Pant,Miscellaneous
1aZKmCUlXrY.mp3,Flap,Miscellaneous
1aZrc1oTbIo.mp3,"Pour,Water,Speech",Human Sounds
1a_nvi4sW64.mp3,"Disco,Music,Pop music,Dance music",Musical Instruments
1B-RuZgSqf8.mp3,Raindrop,Environmental Sounds
1bbyaXEVouE.mp3,"Crackle,Choir,A capella",Miscellaneous
1bIH_Qh_clk.mp3,"Croak,Frog",Miscellaneous
1bKf5nrT4DQ.mp3,"Air horn, truck horn,Speech",Human Sounds
1bSP4wLfMpA.mp3,"Music,Scary music",Musical Instruments
1btWmt9io-Y.mp3,"Motor vehicle (road),Keys jangling,Vehicle,Speech,Car",Human Sounds
1BVSYfNCcv0.mp3,"Music,Wedding music",Musical Instruments
1BYZiONhW3c.mp3,"Singing,Choir,Vocal music,A capella",Human Sounds
1cCg1Y7zDnM.mp3,"Thunk,Inside, small room",Miscellaneous
1ceaatuz77k.mp3,Bang,Impact Sounds
1CGx8zxQFx4.mp3,"Music,Rapping,Television,Speech",Human Sounds
1cqcTbDxsHM.mp3,"Music,Theremin",Musical Instruments
1CRvPsMwqrc.mp3,"Quack,Duck,Speech",Human Sounds
1cwGW0cBdRs.mp3,"Music,Theremin",Musical Instruments
1cwOR9WGLOw.mp3,Chopping (food),Miscellaneous
1cxvg7qu0G0.mp3,"Firecracker,Speech",Human Sounds
1CZ-bybGzu4.mp3,"Crowd,Battle cry",Miscellaneous
1D4LxbOVn1I.mp3,"Domestic animals, pets,Yip,Bow-wow,Speech,Dog,Animal,Whimper (dog)",Animal Sounds
1D6UsaTflJ8.mp3,"Bird flight, flapping wings",Animal Sounds
1De-OI8YG-M.mp3,"Rain,Thunderstorm,Thunder,Rain on surface",Environmental Sounds
1dEobByUDYo.mp3,"Jingle (music),Music,Speech",Human Sounds
1dH-lZ8TNLU.mp3,"Bird,Turkey,Bird vocalization, bird call, bird song,Fowl,Gobble",Animal Sounds
1DNoynuGLV4.mp3,"Cash register,Music",Musical Instruments
1doTwVszic8.mp3,"Gurgling,Speech",Human Sounds
1DS0AE3vTwA.mp3,"Bell,Music,Speech",Human Sounds
1dt9eL2rmSY.mp3,"Whale vocalization,Music",Musical Instruments
1DWt70gTqHc.mp3,"Busy signal,Music,Speech",Human Sounds
1dyFP4MGkIM.mp3,"Motor vehicle (road),Skidding,Vehicle,Car",Vehicle Sounds
1dzwFnXJ7_E.mp3,Tuning fork,Miscellaneous
1e0_4dwF9A4.mp3,"Fowl,Honk,Goose",Miscellaneous
1edm2kNMYZs.mp3,"Splinter,Wood",Miscellaneous
1ED_uNM-KfE.mp3,Train whistle,Vehicle Sounds
1EEy-aXHzRI.mp3,"Trickle, dribble",Miscellaneous
1EH6atYydBc.mp3,Lawn mower,Miscellaneous
1ENC2smc8Ig.mp3,Printer,Miscellaneous
1eP5LSjyge0.mp3,Hair dryer,Miscellaneous
1EuGaYmvlXM.mp3,"Fowl,Honk,Goose",Miscellaneous
1EWkwWXwI1g.mp3,"Firecracker,Speech",Human Sounds
1EZ1_l3MpWw.mp3,"Slap, smack",Miscellaneous
1F-jIu9oy6A.mp3,"Splash, splatter,Speech",Human Sounds
1f-L1M-S6RQ.mp3,"Flap,Accelerating, revving, vroom,Vehicle,Speech,Tire squeal,Race car, auto racing",Human Sounds
1F23RciUwDE.mp3,"Engine,Vehicle,Aircraft,Engine starting",Vehicle Sounds
1F3_bvIT0ig.mp3,Car passing by,Vehicle Sounds
1F8hWMEtlZM.mp3,Static,Miscellaneous
1F9zCsJyw6k.mp3,"Emergency vehicle,Siren,Police car (siren)",Miscellaneous
1FbxStVuFYU.mp3,"Burst, pop",Miscellaneous
1fD5B_VGkQk.mp3,"Smash, crash",Impact Sounds
1fDGejVDAHU.mp3,Chainsaw,Miscellaneous
1FnA3w94zXI.mp3,"Tapping (guitar technique),Electric guitar,Music",Musical Instruments
1fSsCqTeqYM.mp3,"Dial tone,Speech",Human Sounds
1FU5odlgLmo.mp3,"Music,Mandolin,Yip,Bluegrass",Musical Instruments
1g0vAT8GHt0.mp3,"Whir,Speech",Human Sounds
1G4aDTUuo7g.mp3,Radio,Miscellaneous
1g6sdWOc9k4.mp3,Stream,Environmental Sounds
1G6wtnmdZhE.mp3,Car passing by,Vehicle Sounds
1g7sOtOiSRo.mp3,Change ringing (campanology),Miscellaneous
1g9FuuIIs84.mp3,Creak,Miscellaneous
1garMoYilAY.mp3,"Rustling leaves,Speech",Human Sounds
1gDNqOQFopY.mp3,"Singing,Yodeling,Music",Human Sounds
1GFclDpGhu0.mp3,"Bouncing,Speech",Human Sounds
1ghXWnSJibU.mp3,"Ding-dong,Bicycle bell",Miscellaneous
1GMWn4IxVro.mp3,"Sizzle,Frying (food)",Miscellaneous
1GrCbwZIbwM.mp3,"Water tap, faucet,Bathtub (filling or washing),Water",Environmental Sounds
1GwY2n4HIM0.mp3,"Sniff,Speech",Human Sounds
1hABzqBHh7w.mp3,"Singing,Music,Ska,Music of Latin America",Human Sounds
1HayoASR-54.mp3,"Vehicle,Tire squeal,Car,Medium engine (mid frequency)",Vehicle Sounds
1hba9jmspEQ.mp3,"Scissors,Female speech, woman speaking,Speech",Human Sounds
1hC6crefz0s.mp3,"Video game music,Theme music,Music,Tick",Musical Instruments
1heMbyumHAo.mp3,"Music of Africa,Music,Rhythm and blues",Musical Instruments
1hIg-Lsvc7Q.mp3,"Bus,Accelerating, revving, vroom,Vehicle,Traffic noise, roadway noise,Car",Vehicle Sounds
1hJnxzlxnQs.mp3,Car passing by,Vehicle Sounds
1hknEtsmdOc.mp3,Car passing by,Vehicle Sounds
1hMZbDz2KH8.mp3,Fire alarm,Environmental Sounds
1HNGJDppKG0.mp3,"Chatter,Speech",Human Sounds
1HOdnni3Fl4.mp3,Jackhammer,Miscellaneous
1hoUEfsTmdE.mp3,"Music,Female singing,Child singing",Musical Instruments
1hUNSCMZi9o.mp3,"Telephone dialing, DTMF,Speech,Inside, large room or hall",Human Sounds
1hWAOReJehw.mp3,"Singing,Tabla,Music,Musical instrument,Classical music,Percussion",Human Sounds
1hwkxJOl1PY.mp3,"Speech,Roaring cats (lions, tigers),Animal,Outside, rural or natural",Animal Sounds
1HzPf-GXyls.mp3,"Shuffling cards,Speech",Human Sounds
1I5QQBbZP8g.mp3,"Crowd,Battle cry",Miscellaneous
1ILADUzj-M0.mp3,"Speech,Crumpling, crinkling,Inside, small room",Human Sounds
1IlgE0S4t3E.mp3,"Bell,Tools",Machine and Tool Sounds
1IQdvfm9SDY.mp3,"Bicycle,Vehicle,Speech",Human Sounds
1iqVk7kMnJQ.mp3,"Idling,Thump, thud",Miscellaneous
1IrYZhVhN1s.mp3,"Whoosh, swoosh, swish",Miscellaneous
1ISlTAGBMhs.mp3,"Engine,Idling,Noise",Vehicle Sounds
1isuXShxzOY.mp3,"Telephone bell ringing,Sound effect",Miscellaneous
1J-E-QqJdkg.mp3,"Television,Speech",Human Sounds
1j13NdQiw8c.mp3,"Music,Steelpan",Musical Instruments
1J4FXUMOw8k.mp3,"Smash, crash,Whack, thwack",Impact Sounds
1j4rFfU5XKQ.mp3,"Music,Techno,Trance music,Electronic dance music,Dance music",Musical Instruments
1jhbNtCWC9w.mp3,"Siren,Civil defense siren",Miscellaneous
1JHB_-LCoNA.mp3,"Whoosh, swoosh, swish",Miscellaneous
1JpeDWbgUO8.mp3,"Music,Whoop",Musical Instruments
1jq7zSF_v7s.mp3,"Speech,Drawer open or close,Inside, small room",Human Sounds
1JSbmO1NQzk.mp3,"Insect,Cricket",Animal Sounds
1Jtg95iZyoQ.mp3,"Roar,Grunt",Miscellaneous
1jTQsVs5iWM.mp3,"Walk, footsteps,Speech",Human Sounds
1J_j6c2uQaM.mp3,"Rain,Thunderstorm,Thunder",Environmental Sounds
1kcjIUL51AI.mp3,Rumble,Miscellaneous
1KiFXylkPpg.mp3,"Organ,Electronic organ",Miscellaneous
1kkWt3ktlBA.mp3,Whip,Miscellaneous
1KLmIS-v60U.mp3,"Railroad car, train wagon,Rail transport,Train,Toot,Vehicle",Vehicle Sounds
1KmsVHx7E2c.mp3,"Music,Scary music",Musical Instruments
1KpvQAM14Ic.mp3,Waterfall,Environmental Sounds
1kUeturqXOE.mp3,"Music,Squeal",Musical Instruments
1KXi48OobbU.mp3,"Ding,Clang",Miscellaneous
1L1iOYth3-E.mp3,Crushing,Miscellaneous
1LA8BxMlXSY.mp3,"Ambulance (siren),Emergency vehicle,Siren,Police car (siren)",Miscellaneous
1lCus68cAOc.mp3,"Speech,Whimper (dog)",Human Sounds
1lgqqW5TsJk.mp3,"Disco,Music,Techno,Electronic dance music",Musical Instruments
1lIMpk5-2Oc.mp3,"Eruption,Speech",Human Sounds
1lLobOtsIFA.mp3,Waterfall,Environmental Sounds
1Lqa2jDTnns.mp3,"Speech,Microwave oven",Human Sounds
1LTxZ2aNytc.mp3,Screaming,Human Sounds
1MeeK0kD_ys.mp3,"Music,Single-lens reflex camera,Speech",Human Sounds
1mfghenMj_E.mp3,Fireworks,Environmental Sounds
1MgcrYdYas0.mp3,"Chainsaw,Vibration,Idling",Miscellaneous
1MRlrSLSN84.mp3,Knock,Miscellaneous
1MTKUN3uFrs.mp3,"Speech,Fireworks,Outside, rural or natural",Human Sounds
1MwaXCfUvX8.mp3,"Singing,Guitar,Music,Roll,Rock and roll",Human Sounds
1nbCJJtsruI.mp3,"Brass instrument,Saxophone",Musical Instruments
1nd-4Deqkro.mp3,"Jackhammer,Music",Musical Instruments
1nGKDBEh3rs.mp3,"Sniff,Speech",Human Sounds
1NkUBIl2Plw.mp3,"Rain,Raindrop,Rain on surface",Environmental Sounds
1nKxptqHGyY.mp3,"Hiccup,Speech",Human Sounds
1NMDi2ZmUdo.mp3,"Sigh,Speech",Human Sounds
1nNXaI04SEg.mp3,"Chewing, mastication,Biting,Crunch",Miscellaneous
1nUqhH8bAPk.mp3,"Music,Child singing",Musical Instruments
1NWxg_BnJ0A.mp3,"Chink, clink,Speech",Human Sounds
1Ny5ZlcBlcQ.mp3,"Boat, Water vehicle,Rowboat, canoe, kayak",Environmental Sounds
1n_s2Gb5R1Q.mp3,"Reversing beeps,Vehicle",Vehicle Sounds
1O-WeYTRS4w.mp3,Cowbell,Animal Sounds
1o5tdZT6kw8.mp3,"Hands,Inside, small room",Miscellaneous
1OFDyTzUj24.mp3,"Conversation,Male speech, man speaking,Speech",Human Sounds
1OFOElP7bqc.mp3,Stream,Environmental Sounds
1oHVE6DeIlc.mp3,"Chop,Wood",Miscellaneous
1oJAVJPX0YY.mp3,"Railroad car, train wagon,Train whistle,Rail transport,Train,Clickety-clack",Vehicle Sounds
1ON1iLkUPp8.mp3,Vibraphone,Miscellaneous
1OpNI5DjxC0.mp3,"Whir,Synthesizer",Miscellaneous
1Oq1Z8SZNyM.mp3,"Music,Squish,Speech",Human Sounds
1OU19ANx4fg.mp3,"Music,Single-lens reflex camera,Speech",Human Sounds
1OukV4Q7o8Q.mp3,Crushing,Miscellaneous
1owKdIYYYeg.mp3,"Waves, surf,Wind,Ocean",Environmental Sounds
1p9rsIR1ezk.mp3,"Music,Squeak,Speech",Human Sounds
1PAb2MoavDc.mp3,"Bee, wasp, etc.,Insect,Fly, housefly",Animal Sounds
1PDg2ENa7jk.mp3,"Music,Ping",Musical Instruments
1PKxdTlquCA.mp3,"Afrobeat,Disco,Music,Pop music,Rhythm and blues,Dance music",Musical Instruments
1PN-bfs2EhY.mp3,"Music,Child singing",Musical Instruments
1PPboJuO1Ks.mp3,"Music,Neigh, whinny,Speech",Human Sounds
1pR0SgbqP3M.mp3,"Music,Burst, pop",Musical Instruments
1PSzSTilu_s.mp3,"Music,Funny music",Musical Instruments
1pViEqMXJH0.mp3,Printer,Miscellaneous
1PZAgEP1Xhc.mp3,"Speech,Hands,Inside, small room",Human Sounds
1Q1pDQzTW6c.mp3,Christian music,Miscellaneous
1q8kkQhS97g.mp3,"Cymbal,Hi-hat",Miscellaneous
1Q9DXhXMSFI.mp3,"Music,Pop music,Ska",Musical Instruments
1QtsF8qkX1Y.mp3,"Rain,Raindrop,Thunderstorm,Thunder",Environmental Sounds
1rhsnmWLeGw.mp3,"Music,Song,Lullaby",Musical Instruments
1RhYdQnZ_hw.mp3,"Music,Female singing",Musical Instruments
1rJIR1G1OnY.mp3,"Singing,Music,Speech,Synthetic singing,Inside, public space",Human Sounds
1rJWW_KqeAw.mp3,"Drum,Drum roll,Snare drum,Bass drum,Percussion",Musical Instruments
1rpGmbCIBqs.mp3,Heavy engine (low frequency),Miscellaneous
1rtXsGC-q3Q.mp3,"Engine,Accelerating, revving, vroom,Vehicle,Heavy engine (low frequency),Engine starting",Vehicle Sounds
1RW3nDRmu6k.mp3,"Music,Speech,Tender music",Human Sounds
1RwhRTe-OKk.mp3,"Banjo,Tapping (guitar technique),Music",Musical Instruments
1s-oXryGnCw.mp3,"Conversation,Speech",Human Sounds
1s8ErA1OMTw.mp3,"Water,Speech,Gush",Human Sounds
1sBp9KhJbp4.mp3,"Wood block,Drum,Percussion",Musical Instruments
1sdKPEwPtrg.mp3,"Bird,Crow",Animal Sounds
1SfwYQ92l6Y.mp3,"Music,Thunk,Speech,Outside, rural or natural",Human Sounds
1SLrRllxMkU.mp3,"Alarm clock,Speech,Inside, small room",Human Sounds
1SqihV_DnEg.mp3,"Jingle (music),Music,Song,Lullaby",Musical Instruments
1ssmAAcX5u8.mp3,Bouncing,Miscellaneous
1SvA8MMap-A.mp3,Bell,Miscellaneous
1T1RlQPE9sE.mp3,"Heart murmur,Music,Speech",Human Sounds
1T790GA0vkI.mp3,"Gears,Mechanisms",Miscellaneous
1TAOyk0Xgss.mp3,Vacuum cleaner,Machine and Tool Sounds
1tBzq-7MUJU.mp3,Tick-tock,Miscellaneous
1tC7bTilFWk.mp3,"Domestic animals, pets,Caterwaul,Animal",Animal Sounds
1Tg9VvRZN5k.mp3,"Subway, metro, underground,Railroad car, train wagon,Rail transport,Train,Train wheels squealing",Vehicle Sounds
1Thl21awe2g.mp3,"Engine knocking,Rattle",Vehicle Sounds
1tjJmArxVBM.mp3,Rustling leaves,Miscellaneous
1tNkAc29aPE.mp3,"Echo,Effects unit,Guitar,Music,Chorus effect",Musical Instruments
1tobDIRRV0A.mp3,"Crow,Caw,Speech",Human Sounds
1TP8JyI5vHI.mp3,"Music,Quack,Duck,Animal",Animal Sounds
1tQQMIQrSPo.mp3,"Dial tone,Speech",Human Sounds
1TxC-sdO2rY.mp3,"Slap, smack",Miscellaneous
1TyOPtg0Yfk.mp3,"Carnatic music,Music",Musical Instruments
1tz4xNRRR4M.mp3,"Music,Vibraphone,Inside, large room or hall",Musical Instruments
1Tzq_XIAMvs.mp3,"Music,Gurgling",Musical Instruments
1U38Q2MpYM4.mp3,"Boat, Water vehicle,Wind,Ship,Wind noise (microphone)",Environmental Sounds
1UCNBHZQNVM.mp3,"Music,Bang,Speech",Human Sounds
1Ue2DkG64r8.mp3,"Gurgling,Speech",Human Sounds
1UFU5SfQOX4.mp3,"Drill,Tools,Power tool",Machine and Tool Sounds
1uHF1-8TcEk.mp3,"Humming,Music",Musical Instruments
1uhuVsFGe6E.mp3,"Music,Water,Child speech, kid speaking,Children playing",Musical Instruments
1Uj_ulATth0.mp3,"Bird,Bird vocalization, bird call, bird song,Chirp, tweet,Waterfall",Animal Sounds
1UK8f9G7kLc.mp3,Grunt,Miscellaneous
1uLkSMHxvZY.mp3,"Zither,Pizzicato",Miscellaneous
1uMME28t_uw.mp3,"Fusillade,Music,Vehicle",Musical Instruments
1uRrh2ZClNY.mp3,Clapping,Impact Sounds
1UViJ9heiak.mp3,"Fusillade,Music",Musical Instruments
1UXOJ3IACj4.mp3,"Ringtone,Music,Speech",Human Sounds
1u_8Qg1npAM.mp3,"Smoke detector, smoke alarm,Sonar",Miscellaneous
1V-rFaIWnzU.mp3,"Singing,Music,Shout,Speech,Inside, large room or hall",Human Sounds
1V7ReAk9k-4.mp3,"Afrobeat,Music",Musical Instruments
1V9CWQNZRF8.mp3,"Propeller, airscrew,Vehicle",Vehicle Sounds
1vrR6Im_RDo.mp3,Female singing,Miscellaneous
1VRZ08sblVw.mp3,"Roar,Pig,Animal,Inside, large room or hall",Animal Sounds
1vTcgIFYqS0.mp3,"Splinter,Wood",Miscellaneous
1VTxnf2hZ0w.mp3,Mechanical fan,Miscellaneous
1W-KLZJwXkc.mp3,"Music,Shuffle,Speech",Human Sounds
1W2FOzSXsxs.mp3,"Music,Child singing",Musical Instruments
1W4p9dUBNkA.mp3,Fire,Environmental Sounds
1wdCX1HmRyk.mp3,"Hammer,Insect,Cricket",Animal Sounds
1WGmeX6CLas.mp3,"Whoop,Speech",Human Sounds
1WI9921OeRc.mp3,"Burping, eructation",Miscellaneous
1WlvXneu6oY.mp3,"Music,Sad music",Musical Instruments
1woaZGPrY9g.mp3,Car passing by,Vehicle Sounds
1wqJ9KDfcME.mp3,"Cymbal,Drum,Drum kit,Hi-hat,Rimshot,Bass drum,Percussion",Musical Instruments
1WuGGd6NqGk.mp3,"Sine wave,Chirp tone",Miscellaneous
1Wy75ZQz9rg.mp3,"Music,Thump, thud",Musical Instruments
1X0VCv-S2H8.mp3,"Smash, crash",Impact Sounds
1xhSBniwGbM.mp3,"Male singing,Synthetic singing",Miscellaneous
1xIGyp9efXU.mp3,Psychedelic rock,Miscellaneous
1Xmw9VUzvLY.mp3,"Bird,Cough",Animal Sounds
1XO0SqsZhHU.mp3,"Wind,Rain,Raindrop,Rain on surface,Wind noise (microphone)",Environmental Sounds
1xRNQCP4MbE.mp3,"Music,Speech,Female singing,Child singing",Human Sounds
1xRv-LwycNA.mp3,Explosion,Miscellaneous
1Xtkou9dtyA.mp3,"Music,Rhythm and blues,Ska,Soul music",Musical Instruments
1xYpHbg0fEE.mp3,Female singing,Miscellaneous
1y7VNxjEC_U.mp3,"Smash, crash,Whack, thwack",Impact Sounds
1YFa9CpH7Kc.mp3,"Cattle, bovinae,Cowbell,Moo,Livestock, farm animals, working animals",Animal Sounds
1yGWdegJjA4.mp3,"House music,Music,Techno,Burst, pop,Dubstep,Electronic dance music,Dance music",Musical Instruments
1yKGjTOk7NY.mp3,Child singing,Miscellaneous
1yNBf7QG__4.mp3,"Clip-clop,Speech",Human Sounds
1YRhxCXCM0o.mp3,"Sink (filling or washing),Water",Environmental Sounds
1yuL1ZCSS4I.mp3,"Music,Speech,Air brake",Human Sounds
1YWeSXAXwQE.mp3,"Burping, eructation",Miscellaneous
1yWGmdevTuM.mp3,"Didgeridoo,Music",Musical Instruments
1Z0G4O0lVwA.mp3,"Music,Sidetone,Speech",Human Sounds
1Z4x67dhw-s.mp3,"Sanding,Rub,Wood",Miscellaneous
1z5KCCduAUM.mp3,"Shuffling cards,Speech",Human Sounds
1Z8MIXXDPls.mp3,"Steam,Hiss",Miscellaneous
1ZaxqZMs21M.mp3,"Singing,Music,Musical instrument,Rock music,Roll,Inside, large room or hall",Human Sounds
1ZEzs9zmZaU.mp3,"Gunshot, gunfire,Whip",Miscellaneous
1ZgXgyEJSbc.mp3,"Tabla,Drum,Percussion",Musical Instruments
1ZHnWpLQtyo.mp3,"Radio,Speech",Human Sounds
1zIoNTdug0U.mp3,"Run,Speech",Human Sounds
1ZS9EQzbAbM.mp3,"Sawing,Wood",Machine and Tool Sounds
1ztMYYV7TVY.mp3,"Music,Gurgling,Speech",Human Sounds
1_7BKFMJrYA.mp3,"Gurgling,Speech",Human Sounds
1_knvtpENoQ.mp3,Busy signal,Vehicle Sounds
1_Q80fDGLRM.mp3,"Bark,Domestic animals, pets,Yip,Bow-wow,Speech,Dog,Animal",Animal Sounds
1_v-Kro86Io.mp3,"Harpsichord,Keyboard (musical)",Miscellaneous
2-h8MRSRvEg.mp3,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)",Environmental Sounds
2-XyCIq8Yp0.mp3,"Speech,Child speech, kid speaking,Child singing",Human Sounds
2-Yz378XB2Q.mp3,"Truck,Vehicle,Air brake",Vehicle Sounds
209gneKMspw.mp3,"Music,Boom,Speech",Human Sounds
209LviaOJL0.mp3,"Gunshot, gunfire,Cap gun",Miscellaneous
20iicREGgPo.mp3,"Walk, footsteps",Miscellaneous
20jOA_gEjvk.mp3,"Music,Whoop,Speech",Human Sounds
20Nlj7Cz4E0.mp3,"Speech,Male singing",Human Sounds
20Qksqlj4dc.mp3,"Marimba, xylophone,Glockenspiel,Mallet percussion",Miscellaneous
20qZLse0acs.mp3,"Domestic animals, pets,Yip,Bow-wow,Dog,Animal,Whimper (dog)",Animal Sounds
20Vh6z6Ie0E.mp3,"Music of Asia,Music,Song",Musical Instruments
215ZsQN4dJA.mp3,"Cupboard open or close,Inside, small room",Miscellaneous
21lu8Iaf9II.mp3,"Finger snapping,Speech,Inside, small room",Human Sounds
21Mu0ldn8rY.mp3,"Filing (rasp),Rub",Miscellaneous
22DYoQhJs4o.mp3,"Whack, thwack,Slap, smack",Miscellaneous
22gk62Sijnc.mp3,"Fart,Music,Speech",Human Sounds
